,Date,Open,High,Low,Close,Volume,company
982,2003-12-05,79.6583023071289,79.970703125,76.7219009399414,77.01090240478516,37733040,reliance
983,2003-12-08,76.40170288085938,77.19830322265625,74.55860137939453,74.95690155029297,51979645,reliance
983,2003-12-08,200.0169982910156,204.5919952392578,197.6869964599609,202.51499938964844,11952540,tata
359,2003-12-08,1751.050048828125,1860.0,1751.050048828125,1835.3499755859373,3015,mrf
984,2003-12-09,205.49099731445312,205.94000244140625,203.04800415039065,204.50799560546875,7291301,tata
984,2003-12-09,75.18340301513672,76.27670288085938,75.18340301513672,76.00340270996094,36254265,reliance
360,2003-12-09,1870.0,1895.0,1850.0,1878.9000244140625,2176,mrf
985,2003-12-10,76.14399719238281,78.4791030883789,75.92530059814453,77.72149658203125,65813004,reliance
361,2003-12-10,1875.0,2160.0,1875.0,2086.60009765625,18301,mrf
985,2003-12-10,204.9290008544922,208.9720001220703,203.80599975585935,205.6869964599609,12180806,tata
362,2003-12-11,2120.0,2237.0,2010.0,2104.199951171875,5300,mrf
986,2003-12-11,78.26820373535156,78.72119903564453,76.40950012207031,77.0186996459961,47580326,reliance
986,2003-12-11,208.7469940185547,208.7469940185547,203.94700622558597,205.5189971923828,9352706,tata
987,2003-12-12,77.47940063476562,77.47940063476562,76.15180206298828,76.73750305175781,31794520,reliance
363,2003-12-12,2150.0,2200.0,2070.0,2179.85009765625,6695,mrf
987,2003-12-12,206.61399841308597,213.3509979248047,202.8520050048828,212.08799743652344,15163549,tata
364,2003-12-15,2200.0,2275.0,2200.0,2246.75,7307,mrf
988,2003-12-15,214.4739990234375,220.593994140625,213.91200256347656,220.0319976806641,17612969,tata
988,2003-12-15,76.8468017578125,78.45559692382812,76.8468017578125,77.94020080566406,38172382,reliance
989,2003-12-16,218.57200622558597,219.4149932861328,215.0919952392578,217.39300537109372,12874219,tata
365,2003-12-16,2262.5,2480.0,2175.0,2415.199951171875,12472,mrf
989,2003-12-16,77.90899658203125,79.26000213623047,76.94840240478516,78.84609985351562,57977630,reliance
366,2003-12-17,2450.0,2550.0,2430.0,2462.050048828125,9818,mrf
990,2003-12-17,79.03350067138672,79.252197265625,78.11199951171875,78.5259017944336,39859003,reliance
990,2003-12-17,216.7760009765625,218.2079925537109,214.2769927978516,215.56900024414065,9272638,tata
367,2003-12-18,2499.0,2525.0,2402.0,2473.949951171875,7031,mrf
991,2003-12-18,78.06520080566406,79.86139678955078,78.06520080566406,79.18190002441406,43791995,reliance
991,2003-12-18,218.6569976806641,223.8500061035156,215.76499938964844,222.5030059814453,12910296,tata
992,2003-12-19,222.97999572753903,225.30999755859372,220.6779937744141,222.2220001220703,11400343,tata
992,2003-12-19,79.34590148925781,81.68099975585938,79.34590148925781,81.32959747314453,68327409,reliance
368,2003-12-19,2489.949951171875,2515.0,2281.0,2313.35009765625,9995,mrf
369,2003-12-22,2280.0,2440.0,2201.0,2353.64990234375,10015,mrf
993,2003-12-22,223.34500122070312,226.79800415039065,221.80099487304688,225.33799743652344,10699306,tata
993,2003-12-22,81.39990234375,82.7822036743164,81.39990234375,82.39949798583984,27498682,reliance
370,2003-12-23,2350.0,2390.0,2315.050048828125,2337.35009765625,4059,mrf
994,2003-12-23,67.94390106201172,82.75090026855469,67.94390106201172,81.59510040283203,29469375,reliance
994,2003-12-23,226.3769989013672,226.3769989013672,220.8459930419922,222.0249938964844,8171048,tata
371,2003-12-24,2345.0,2345.0,2255.10009765625,2269.800048828125,3501,mrf
995,2003-12-24,81.24369812011719,82.93840026855469,81.24369812011719,82.4542007446289,27817128,reliance
995,2003-12-24,263.7690124511719,263.7690124511719,221.2669982910156,230.78399658203125,14242637,tata
996,2003-12-26,234.3489990234375,238.61599731445312,231.8789978027344,237.99899291992188,9556843,tata
372,2003-12-26,2300.0,2448.0,2275.0,2412.85009765625,5067,mrf
996,2003-12-26,82.96179962158203,83.20390319824219,82.35269927978516,82.81340026855469,22019230,reliance
997,2003-12-29,241.36700439453125,248.75,238.89700317382807,246.92599487304688,8296776,tata
373,2003-12-29,2420.0,2490.0,2402.0,2420.199951171875,5727,mrf
997,2003-12-29,83.25080108642578,84.18009948730469,83.12580108642578,83.91459655761719,21210306,reliance
998,2003-12-30,248.16099548339844,249.7330017089844,238.61599731445312,241.81700134277344,12053106,tata
998,2003-12-30,83.87550354003906,90.591796875,83.60220336914062,87.88970184326172,78858574,reliance
374,2003-12-30,2438.10009765625,2478.89990234375,2316.699951171875,2349.949951171875,3941,mrf
999,2003-12-31,87.7802963256836,91.0291976928711,87.7802963256836,89.4749984741211,73443900,reliance
375,2003-12-31,2300.0,2377.0,2285.050048828125,2296.60009765625,3119,mrf
999,2003-12-31,219.61099243164065,250.09800720214844,219.61099243164065,248.89100646972656,15220439,tata
1000,2004-01-01,90.591796875,90.591796875,88.58470153808594,89.13140106201172,26065556,reliance
376,2004-01-01,2390.0,2390.0,2320.75,2359.10009765625,2186,mrf
1000,2004-01-01,250.01400756835935,252.8769989013672,249.6490020751953,250.43499755859372,8772098,tata
1001,2004-01-02,89.73280334472656,91.98190307617188,89.13140106201172,91.40399932861328,51959862,reliance
377,2004-01-02,2370.0,2434.85009765625,2363.0,2410.949951171875,3799,mrf
1001,2004-01-02,251.52999877929688,256.5270080566406,251.52999877929688,253.0169982910156,8775883,tata
1002,2004-01-05,254.44900512695312,255.1230010986328,244.5959930419922,247.8520050048828,13635915,tata
378,2004-01-05,2419.0,2430.0,2350.0,2356.85009765625,1853,mrf
1002,2004-01-05,91.372802734375,92.13809967041016,89.34230041503906,90.59960174560548,39059516,reliance
379,2004-01-06,2365.0,2395.0,2301.10009765625,2310.449951171875,5941,mrf
1003,2004-01-06,90.7480010986328,91.91950225830078,88.10050201416016,89.40480041503906,37103754,reliance
1003,2004-01-06,249.78900146484372,251.6419982910156,240.30099487304688,242.29400634765625,11908801,tata
1004,2004-01-07,242.125,249.1999969482422,238.9250030517578,247.9640045166016,16661953,tata
380,2004-01-07,2390.0,2390.0,2230.0,2267.949951171875,3860,mrf
1004,2004-01-07,89.06109619140625,90.9822998046875,88.5613021850586,90.61519622802734,38061141,reliance
1005,2004-01-08,91.372802734375,93.38770294189452,91.08380126953124,92.16940307617188,34185745,reliance
1005,2004-01-08,250.65899658203125,252.5959930419922,249.45199584960935,250.8280029296875,7780409,tata
381,2004-01-08,2314.0,2350.0,2300.0,2321.35009765625,1659,mrf
382,2004-01-09,2300.0,2400.0,2265.0,2300.800048828125,1993,mrf
1006,2004-01-09,253.63499450683597,255.1510009765625,241.9850006103516,248.13299560546875,14587173,tata
1006,2004-01-09,93.7156982421875,94.59819793701172,89.83429718017578,90.38099670410156,56092632,reliance
1007,2004-01-12,90.27940368652344,91.20099639892578,88.74870300292969,89.22509765625,35780998,reliance
1007,2004-01-12,246.4770050048828,250.8560028076172,242.54600524902344,249.28399658203125,11672029,tata
383,2004-01-12,2275.25,2304.0,2230.0,2245.199951171875,1743,mrf
1008,2004-01-13,89.5374984741211,92.07569885253906,89.38130187988281,91.7477035522461,37597676,reliance
384,2004-01-13,2265.0,2299.0,2210.0,2221.699951171875,1968,mrf
1008,2004-01-13,249.9579925537109,252.93299865722656,246.0269927978516,252.14700317382807,10132155,tata
1009,2004-01-14,92.15370178222656,93.55950164794922,92.15370178222656,93.24710083007812,32715939,reliance
1009,2004-01-14,253.7749938964844,259.3900146484375,253.7749938964844,256.2179870605469,11323907,tata
385,2004-01-14,2327.0,2327.0,2225.10009765625,2283.050048828125,2244,mrf
1010,2004-01-15,94.26239776611328,94.63719940185548,89.74839782714844,90.29509735107422,43050123,reliance
1010,2004-01-15,256.1050109863281,262.0849914550781,247.1219940185547,249.7330017089844,13065848,tata
386,2004-01-15,2280.0,2297.949951171875,2181.0,2206.550048828125,1717,mrf
387,2004-01-16,2210.0,2248.0,2187.0,2196.5,1536,mrf
1011,2004-01-16,91.372802734375,91.65390014648438,89.34230041503906,90.76360321044922,51586836,reliance
1011,2004-01-16,273.510009765625,275.19500732421875,242.7989959716797,245.1289978027344,14266041,tata
1012,2004-01-19,90.77140045166016,91.99759674072266,88.88929748535156,91.33370208740234,35676460,reliance
388,2004-01-19,2201.0,2201.0,2050.5,2131.89990234375,1693,mrf
1012,2004-01-19,245.9709930419922,257.42498779296875,239.822998046875,255.85299682617188,19451179,tata
389,2004-01-20,2170.0,2190.0,2011.0,2041.4000244140625,2786,mrf
1013,2004-01-20,256.5830078125,260.14801025390625,242.60299682617188,247.7120056152344,20845812,tata
1013,2004-01-20,91.99759674072266,93.37200164794922,89.08460235595703,89.7249984741211,38740379,reliance
390,2004-01-21,2020.0,2099.0,1870.0,1890.199951171875,3199,mrf
1014,2004-01-21,243.38900756835935,250.5749969482422,231.48599243164065,234.43299865722656,17191133,tata
1014,2004-01-21,89.22509765625,90.54499816894533,85.53119659423828,86.3667984008789,41435657,reliance
391,2004-01-22,1890.0,1980.0,1801.0,1817.1500244140625,2677,mrf
1015,2004-01-22,239.42999267578125,242.77099609375,217.0,222.1660003662109,25197373,tata
1015,2004-01-22,86.37460327148438,89.79519653320312,82.35269927978516,83.60220336914062,65424612,reliance
1016,2004-01-23,84.18789672851562,87.66320037841797,83.05549621582031,87.1321029663086,59518821,reliance
392,2004-01-23,1840.0,1950.0,1840.0,1936.199951171875,1837,mrf
1016,2004-01-23,225.197998046875,241.2270050048828,225.14100646972656,239.03700256347656,16675432,tata
1017,2004-01-27,87.78820037841797,91.1229019165039,87.52259826660156,90.69339752197266,45278087,reliance
1017,2004-01-27,240.86199951171875,250.07000732421875,239.1779937744141,249.0030059814453,12416271,tata
393,2004-01-27,2000.0,2030.0,1950.0,2008.699951171875,1437,mrf
1018,2004-01-28,248.16099548339844,254.56100463867188,241.17100524902344,244.1750030517578,19211909,tata
394,2004-01-28,2060.0,2060.0,1890.050048828125,1906.449951171875,3780,mrf
1018,2004-01-28,91.84140014648438,92.0365982055664,88.95960235595703,89.92019653320312,53488620,reliance
1019,2004-01-29,248.44200134277344,249.84500122070312,239.23399353027344,241.9850006103516,18546322,tata
1019,2004-01-29,90.7480010986328,91.51339721679688,88.2957992553711,89.26419830322266,94698645,reliance
395,2004-01-29,1911.25,1930.0,1886.0,1904.5999755859373,1712,mrf
1020,2004-01-30,89.42040252685547,90.49810028076172,87.15560150146484,87.55390167236328,39497763,reliance
396,2004-01-30,1925.0,1925.0,1830.0,1851.550048828125,1267,mrf
1020,2004-01-30,243.7250061035156,245.21299743652344,225.78700256347656,228.06100463867188,23625725,tata
1021,2004-02-03,87.7802963256836,88.21769714355469,85.73419952392578,86.48390197753906,44263662,reliance
1021,2004-02-03,228.0050048828125,230.6999969482422,214.697998046875,216.57899475097656,23041821,tata
397,2004-02-03,1840.0,1840.0,1756.0,1767.199951171875,3525,mrf
1022,2004-02-04,218.4600067138672,234.06900024414065,217.8990020751953,233.2819976806641,25441607,tata
1022,2004-02-04,86.74169921875,89.81089782714844,85.83570098876953,89.24859619140625,47194239,reliance
398,2004-02-04,1780.0,1848.0,1780.0,1829.550048828125,1586,mrf
1023,2004-02-05,89.73280334472656,90.35749816894533,87.35859680175781,88.1864013671875,46227049,reliance
1023,2004-02-05,234.68600463867188,238.05499267578125,220.95899963378903,224.8329925537109,25292658,tata
399,2004-02-05,1825.0,1849.0,1800.0,1805.3499755859373,3130,mrf
1024,2004-02-06,88.83460235595703,90.12319946289062,88.1083984375,89.87329864501953,41924834,reliance
1024,2004-02-06,228.42599487304688,233.0019989013672,225.36599731445312,232.0469970703125,18213052,tata
400,2004-02-06,1800.0,1849.9000244140625,1800.0,1840.0,803,mrf
1025,2004-02-09,234.125,238.58799743652344,232.16000366210935,237.35299682617188,14125282,tata
1025,2004-02-09,90.35749816894533,92.15370178222656,90.35749816894533,91.95069885253906,31953132,reliance
401,2004-02-09,1831.0,1887.9000244140625,1826.0,1869.5,711,mrf
1026,2004-02-10,92.46610260009766,93.4657974243164,91.46649932861328,92.6613998413086,56652703,reliance
1026,2004-02-10,238.6999969482422,239.1779937744141,229.63299560546875,233.1419982910156,15438403,tata
402,2004-02-10,1890.0,1940.0,1870.0,1919.449951171875,1347,mrf
1027,2004-02-11,234.68600463867188,242.54600524902344,234.125,241.6199951171875,23193681,tata
1027,2004-02-11,96.8395004272461,96.8395004272461,90.76360321044922,91.73200225830078,39758857,reliance
403,2004-02-11,1930.0,2014.0,1901.0999755859373,2001.050048828125,3508,mrf
404,2004-02-12,2000.0,2079.75,2000.0,2061.050048828125,3614,mrf
1028,2004-02-12,92.19280242919922,92.91909790039062,91.2165985107422,91.79450225830078,37908785,reliance
1028,2004-02-12,243.50100708007807,243.80999755859372,236.1179962158203,239.54299926757807,14683349,tata
405,2004-02-13,2074.0,2210.949951171875,2074.0,2153.10009765625,6087,mrf
1029,2004-02-13,91.55239868164062,93.30960083007812,91.2322006225586,92.99720001220705,29912014,reliance
1029,2004-02-13,240.30099487304688,246.8699951171875,239.23399353027344,246.16799926757807,19060953,tata
1030,2004-02-16,93.4032974243164,94.0280990600586,92.19280242919922,92.614501953125,36444786,reliance
1030,2004-02-16,244.28700256347656,252.8769989013672,244.28700256347656,249.1999969482422,16565877,tata
406,2004-02-16,2200.0,2200.0,2120.0,2143.35009765625,2054,mrf
1031,2004-02-17,250.96800231933597,255.4040069580078,248.7220001220703,254.8419952392578,17822093,tata
407,2004-02-17,2157.0,2169.89990234375,2055.0,2061.25,1271,mrf
1031,2004-02-17,92.48179626464844,94.49659729003906,92.15370178222656,93.52040100097656,59039689,reliance
1032,2004-02-18,256.02099609375,256.7229919433594,251.52999877929688,252.5959930419922,11986741,tata
1032,2004-02-18,94.00460052490234,95.35569763183594,93.73909759521484,94.47319793701172,72255471,reliance
408,2004-02-18,2075.64990234375,2140.0,2053.550048828125,2120.949951171875,1307,mrf
1033,2004-02-19,254.0,256.4140014648437,243.7539978027344,245.3820037841797,22578191,tata
409,2004-02-19,2100.0,2110.0,1990.0,2000.050048828125,2078,mrf
1033,2004-02-19,94.51229858398438,95.12139892578124,90.59960174560548,90.95890045166016,53473152,reliance
1034,2004-02-20,90.76360321044922,92.93470001220705,90.6698989868164,91.75550079345705,64265276,reliance
410,2004-02-20,1985.0,2020.0,1966.0,1977.4000244140625,2240,mrf
1034,2004-02-20,244.79200744628903,250.5469970703125,242.2100067138672,246.6450042724609,19809734,tata
411,2004-02-23,2010.0,2019.800048828125,1890.0,1918.0999755859373,1426,mrf
1035,2004-02-23,249.84500122070312,252.98899841308597,241.2550048828125,243.2760009765625,13293765,tata
1035,2004-02-23,91.99759674072266,92.77850341796876,87.48359680175781,88.30359649658203,60125968,reliance
412,2004-02-24,1877.0,1925.0,1853.0,1877.0999755859373,2402,mrf
1036,2004-02-24,241.9850006103516,249.84500122070312,239.3459930419922,248.94700622558597,20091432,tata
1036,2004-02-24,86.76509857177734,88.81120300292969,85.90599822998047,88.36609649658203,80375692,reliance
413,2004-02-25,1871.0,1912.0,1810.0999755859373,1832.1500244140625,1530,mrf
1037,2004-02-25,249.56500244140625,249.7050018310547,238.3919982910156,240.5249938964844,19509020,tata
1037,2004-02-25,89.02989959716797,89.02989959716797,86.25749969482422,86.71820068359375,44577293,reliance
1038,2004-02-26,240.2729949951172,246.27999877929688,236.1739959716797,237.66200256347656,17213760,tata
1038,2004-02-26,86.53079986572266,88.13960266113281,84.18789672851562,84.70330047607422,67116918,reliance
414,2004-02-26,1885.0,1899.0,1860.050048828125,1875.5,1311,mrf
1039,2004-02-27,85.21099853515625,86.93689727783203,85.1250991821289,86.64009857177734,52896365,reliance
1039,2004-02-27,239.6269989013672,241.95700073242188,231.1210021972656,239.93600463867188,27248346,tata
415,2004-02-27,1850.0,1900.0,1850.0,1877.4000244140625,1140,mrf
1040,2004-03-01,88.87370300292969,88.94400024414062,86.89009857177734,88.60820007324219,39919953,reliance
1040,2004-03-01,244.0619964599609,245.5500030517578,236.14599609375,244.87600708007807,17606233,tata
416,2004-03-01,1890.0,1910.0,1890.0,1905.949951171875,519,mrf
1041,2004-03-03,88.89710235595703,91.20099639892578,88.57689666748047,90.72460174560548,54527054,reliance
417,2004-03-03,1940.0,1940.0,1880.25,1923.300048828125,1698,mrf
1041,2004-03-03,246.8699951171875,251.13699340820312,245.072998046875,247.31900024414065,19565167,tata
1042,2004-03-04,241.4239959716797,246.4199981689453,238.11099243164065,240.4969940185547,14513486,tata
418,2004-03-04,1930.0,1974.9000244140625,1920.199951171875,1960.5999755859373,2016,mrf
1042,2004-03-04,90.27940368652344,91.2165985107422,89.12359619140625,89.5999984741211,27209603,reliance
1043,2004-03-05,89.18609619140625,91.76329803466795,89.18609619140625,91.55239868164062,26486068,reliance
419,2004-03-05,1979.0,1989.949951171875,1912.0,1940.6500244140625,817,mrf
1043,2004-03-05,241.9010009765625,249.22799682617188,239.06500244140625,248.4980010986328,18731015,tata
1044,2004-03-08,91.84140014648438,93.55950164794922,91.7477035522461,93.0519027709961,31100801,reliance
420,2004-03-08,1921.0999755859373,1944.9000244140625,1902.0999755859373,1918.550048828125,707,mrf
1044,2004-03-08,249.4239959716797,253.718994140625,246.5330047607422,252.48399353027344,15219370,tata
1045,2004-03-09,93.7156982421875,93.7156982421875,90.35749816894533,91.26349639892578,29244742,reliance
421,2004-03-09,1925.0,1925.0,1902.0,1914.5,538,mrf
1045,2004-03-09,252.09100341796875,252.09100341796875,245.5780029296875,248.44200134277344,16826926,tata
1046,2004-03-10,90.7480010986328,90.9041976928711,89.06109619140625,89.60780334472656,26064083,reliance
422,2004-03-10,1920.0,1938.0,1880.0,1893.0999755859373,408,mrf
1046,2004-03-10,247.31900024414065,248.6100006103516,243.16400146484372,244.5679931640625,16435457,tata
423,2004-03-11,1900.0,1917.9000244140625,1835.5,1852.449951171875,1081,mrf
1047,2004-03-11,242.60299682617188,243.38900756835935,232.88900756835935,236.0059967041016,14858168,tata
1047,2004-03-11,89.34230041503906,90.27940368652344,87.9365005493164,88.38169860839844,35720623,reliance
424,2004-03-12,1870.0,1870.0,1807.0,1828.8499755859373,910,mrf
1048,2004-03-12,232.8329925537109,237.7740020751953,231.177001953125,236.6230010986328,15899046,tata
1048,2004-03-12,88.1707992553711,88.87370300292969,86.6948013305664,87.87409973144531,34640394,reliance
425,2004-03-15,1840.0,1859.949951171875,1789.5,1793.800048828125,1325,mrf
1049,2004-03-15,88.56909942626953,88.99859619140625,84.34410095214844,85.13289642333984,42409197,reliance
1049,2004-03-15,240.30099487304688,240.30099487304688,214.2209930419922,219.9759979248047,23645217,tata
1050,2004-03-16,213.3509979248047,223.31700134277344,213.3509979248047,220.17300415039065,22166170,tata
426,2004-03-16,1785.0,1797.800048828125,1740.0,1755.5999755859375,1036,mrf
1050,2004-03-16,84.34410095214844,86.6635971069336,83.64119720458984,84.63310241699219,54498301,reliance
1051,2004-03-17,221.2669982910156,225.14100646972656,218.74099731445312,222.30599975585935,15403928,tata
427,2004-03-17,1755.0,1775.0,1711.0,1732.75,799,mrf
1051,2004-03-17,85.1250991821289,86.21839904785156,83.58660125732422,84.40660095214844,51289491,reliance
1052,2004-03-18,84.65650177001953,84.9844970703125,80.49400329589844,81.07969665527344,71609283,reliance
1052,2004-03-18,222.33399963378903,224.0189971923828,214.52999877929688,215.73699951171875,14648431,tata
428,2004-03-18,1702.050048828125,1750.0,1700.0,1708.0,673,mrf
1053,2004-03-19,216.72000122070312,221.04299926757807,211.72300720214844,218.6289978027344,16045137,tata
429,2004-03-19,1720.0,1720.0,1575.0,1605.300048828125,1731,mrf
1053,2004-03-19,80.75170135498047,82.55570220947266,80.75170135498047,81.72789764404297,50171745,reliance
430,2004-03-22,1634.0,1634.0,1450.0,1458.4000244140625,2151,mrf
1054,2004-03-22,79.5177993774414,81.68099975585938,78.96330261230469,79.29910278320312,41202042,reliance
1054,2004-03-22,219.5269927978516,219.5269927978516,202.8520050048828,205.26600646972656,13968347,tata
431,2004-03-23,1475.0,1490.0,1425.0,1439.6500244140625,3090,mrf
1055,2004-03-23,79.5020980834961,80.82980346679688,78.91639709472656,79.93170166015625,42509509,reliance
1055,2004-03-23,204.9290008544922,209.6739959716797,202.99200439453125,204.78900146484372,13367727,tata
432,2004-03-24,1469.0,1469.0,1382.0,1396.0999755859375,2276,mrf
1056,2004-03-24,79.970703125,80.47830200195312,79.0022964477539,80.0176010131836,45366978,reliance
1056,2004-03-24,205.49099731445312,205.49099731445312,197.6869964599609,199.7079925537109,15693893,tata
433,2004-03-25,1406.050048828125,1465.0,1405.0,1424.3499755859375,2408,mrf
1057,2004-03-25,201.05499267578125,210.48800659179688,200.0169982910156,206.9219970703125,15469364,tata
1057,2004-03-25,80.13469696044922,81.26709747314453,79.7052001953125,80.29090118408203,61537467,reliance
1058,2004-03-26,80.90010070800781,82.8290023803711,80.90010070800781,82.1104965209961,48320731,reliance
434,2004-03-26,1455.0,1479.0,1425.0,1434.1500244140625,2211,mrf
1058,2004-03-26,210.85299682617188,213.5189971923828,208.1009979248047,211.07699584960935,11498430,tata
1059,2004-03-29,210.54400634765625,214.4739990234375,204.17100524902344,213.18299865722656,11435650,tata
435,2004-03-29,1450.0,1480.0,1450.0,1474.050048828125,781,mrf
1059,2004-03-29,82.18080139160156,83.50070190429688,82.01679992675781,82.5947036743164,36556949,reliance
1060,2004-03-30,213.91200256347656,217.75799560546875,210.85299682617188,214.5019989013672,15187891,tata
1060,2004-03-30,82.79779815673828,83.82869720458984,82.16519927978516,82.33699798583984,40745657,reliance
436,2004-03-30,1470.0,1490.0,1450.0,1452.949951171875,1710,mrf
1061,2004-03-31,213.3509979248047,217.2530059814453,211.2169952392578,215.3999938964844,10345592,tata
1061,2004-03-31,82.32140350341797,84.34410095214844,81.96219635009766,84.03949737548828,35143324,reliance
437,2004-03-31,1468.0,1495.0,1468.0,1484.5999755859375,804,mrf
1062,2004-04-01,84.18789672851562,87.10870361328125,84.18789672851562,86.8198013305664,49580603,reliance
438,2004-04-01,1485.0,1589.0,1485.0,1571.300048828125,1564,mrf
1062,2004-04-01,215.03500366210935,221.21099853515625,214.52999877929688,220.5659942626953,9809215,tata
1063,2004-04-02,221.49200439453125,227.218994140625,217.4219970703125,226.43299865722656,14097762,tata
439,2004-04-02,1599.0,1620.0,1566.0,1613.25,1782,mrf
1063,2004-04-02,101.5250015258789,101.5250015258789,86.80419921875,88.3739013671875,45612296,reliance
1064,2004-04-05,228.25799560546875,232.10299682617188,226.3769989013672,228.0050048828125,10962349,tata
440,2004-04-05,1664.0,1738.949951171875,1664.0,1691.199951171875,2683,mrf
1064,2004-04-05,88.5613021850586,90.80269622802734,88.5613021850586,89.82649993896484,41464730,reliance
1065,2004-04-06,89.96700286865234,90.9666976928711,88.19429779052734,89.87329864501953,45728870,reliance
1065,2004-04-06,229.07200622558597,229.52099609375,220.5379943847656,222.81100463867188,11628607,tata
441,2004-04-06,1710.0,1710.0,1680.0,1688.5,1369,mrf
1066,2004-04-07,90.56839752197266,90.7323989868164,89.02989959716797,89.65470123291016,26618885,reliance
442,2004-04-07,1680.0,1685.0,1650.0,1668.8499755859375,4964,mrf
1066,2004-04-07,236.20199584960935,236.20199584960935,217.39300537109372,220.593994140625,14270315,tata
1067,2004-04-08,89.02989959716797,90.54499816894533,88.3270034790039,89.4906997680664,29700743,reliance
443,2004-04-08,1670.0,1700.0,1660.1500244140625,1693.5,541,mrf
1067,2004-04-08,221.21099853515625,225.95599365234372,217.16900634765625,224.46800231933597,16576818,tata
1068,2004-04-12,89.88890075683594,89.88890075683594,87.26490020751953,87.74130249023438,24527002,reliance
1068,2004-04-12,225.7030029296875,227.61199951171875,221.01499938964844,222.33399963378903,9830353,tata
444,2004-04-12,1720.0,1740.0,1710.0,1724.949951171875,2599,mrf
1069,2004-04-13,222.89599609375,227.218994140625,218.68499755859372,226.46099853515625,9116191,tata
445,2004-04-13,1750.0,1750.0,1685.050048828125,1721.050048828125,1260,mrf
1069,2004-04-13,88.09269714355469,89.95140075683594,86.74949645996094,89.54530334472656,25961070,reliance
1070,2004-04-15,226.8260040283203,229.63299560546875,219.83599853515625,221.0989990234375,18774329,tata
1070,2004-04-15,90.41999816894533,90.779296875,87.87409973144531,88.30359649658203,38104069,reliance
446,2004-04-15,1748.0,1748.0,1680.0,1690.949951171875,1350,mrf
1071,2004-04-16,221.7729949951172,225.2539978027344,221.21099853515625,222.30599975585935,9184924,tata
1071,2004-04-16,88.40509796142578,89.45939636230469,88.0458984375,88.42859649658203,19397086,reliance
447,2004-04-16,1699.0,1715.0,1680.0,1697.6500244140625,1385,mrf
1072,2004-04-19,88.01460266113281,88.93620300292969,85.99970245361328,86.31210327148438,26088009,reliance
1072,2004-04-19,222.33399963378903,223.7100067138672,217.8990020751953,219.77999877929688,8572059,tata
448,2004-04-19,1681.050048828125,1690.0,1650.25,1666.5999755859375,641,mrf
1073,2004-04-20,220.93099975585935,224.7480010986328,217.78599548339844,223.6820068359375,12583130,tata
1073,2004-04-20,86.60890197753906,86.60890197753906,85.59369659423828,86.27310180664062,22490160,reliance
449,2004-04-20,1605.0,1679.0,1605.0,1652.300048828125,446,mrf
1074,2004-04-21,224.0189971923828,233.2259979248047,222.89599609375,231.96299743652344,14739039,tata
450,2004-04-21,1670.0,1690.0,1660.0,1683.449951171875,324,mrf
1074,2004-04-21,85.91380310058594,88.94400024414062,85.90599822998047,88.77220153808594,30355971,reliance
451,2004-04-22,1719.0,1719.0,1680.0,1692.449951171875,1603,mrf
1075,2004-04-22,233.31100463867188,234.06900024414065,229.1280059814453,230.22300720214844,14964527,tata
1075,2004-04-22,88.71749877929688,89.62339782714844,88.01460266113281,88.83460235595703,20729567,reliance
452,2004-04-23,1700.0,1725.0,1700.0,1709.5999755859375,858,mrf
1076,2004-04-23,88.71749877929688,89.77960205078125,88.27239990234375,88.60820007324219,22974440,reliance
1076,2004-04-23,232.44000244140625,238.61599731445312,228.875,230.08200073242188,10421884,tata
453,2004-04-27,1715.0,1720.0,1652.0,1670.5999755859375,1649,mrf
1077,2004-04-27,228.95899963378903,228.95899963378903,211.75100708007807,212.98599243164065,13475906,tata
1077,2004-04-27,87.46800231933594,87.46800231933594,83.9301986694336,84.2582015991211,42787966,reliance
454,2004-04-28,1704.0,1704.0,1580.050048828125,1588.800048828125,2481,mrf
1078,2004-04-28,84.35189819335938,85.74980163574219,83.89900207519531,84.40660095214844,42146970,reliance
1078,2004-04-28,224.5800018310547,224.5800018310547,210.26300048828125,215.76499938964844,15919352,tata
1079,2004-04-29,84.18789672851562,84.96890258789062,82.2354965209961,82.67289733886719,105783100,reliance
455,2004-04-29,1560.0,1617.0,1560.0,1594.5,1041,mrf
1079,2004-04-29,214.30499267578125,214.30499267578125,205.6309967041016,206.7259979248047,18529209,tata
456,2004-04-30,1600.0,1600.0,1550.0,1556.949951171875,894,mrf
1080,2004-04-30,206.052001953125,207.8489990234375,199.31500244140625,200.9709930419922,15420024,tata
1080,2004-04-30,88.2489013671875,97.63610076904295,81.56390380859375,82.22769927978516,47603265,reliance
1081,2004-05-03,82.3135986328125,82.98519897460938,80.54859924316406,82.54010009765625,52738732,reliance
457,2004-05-03,1588.0,1630.0,1555.0,1600.050048828125,19180,mrf
1081,2004-05-03,199.87600708007807,199.87600708007807,189.57400512695312,192.2969970703125,18826168,tata
1082,2004-05-04,83.70369720458984,98.87789916992188,82.6416015625,82.89929962158203,30640581,reliance
1082,2004-05-04,192.46499633789065,200.3249969482422,192.46499633789065,196.4510040283203,14767359,tata
458,2004-05-04,1590.0,1622.0,1590.0,1621.199951171875,403,mrf
1083,2004-05-05,83.09459686279297,83.32109832763672,82.32140350341797,82.7822036743164,27313827,reliance
1083,2004-05-05,198.7530059814453,200.66200256347656,196.2830047607422,199.2310028076172,9354540,tata
